WorkOrderID,ProductID,ProductName,ProductSubCategoryName,ProdcutCategoryName,PlannedOrderQty,StockedQty,ScrappedQty,ScrapReasonID,ScrapReasonName,EndDate,FiscalYear,FiscalMonth,StandardCost,TotalUnitsProduced,ScrapCost,ProductionCost
46275,743,"HL Mountain Frame - Black, 42",Mountain Frames,Components,2,2,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,739.041,2,0.00,1478.082
46276,746,"HL Mountain Frame - Black, 46",Mountain Frames,Components,1,1,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,739.041,1,0.00,739.041
46277,747,"HL Mountain Frame - Black, 38",Mountain Frames,Components,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,739.041,1,0.00,739.041
46278,748,"HL Mountain Frame - Silver, 38",Mountain Frames,Components,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,747.2002,1,0.00,747.2002
46279,805,LL Headset,Headsets,Components,5,5,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,15.1848,5,0.00,75.924
46280,806,ML Headset,Headsets,Components,15,15,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,45.4168,15,0.00,681.252
46281,807,HL Headset,Headsets,Components,3,3,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,55.3801,3,0.00,166.1403
46282,808,LL Mountain Handlebars,Handlebars,Components,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,19.7758,1,0.00,19.7758
46283,810,HL Mountain Handlebars,Handlebars,Components,6,6,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,53.3999,6,0.00,320.3994
46284,811,LL Road Handlebars,Handlebars,Components,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,19.7758,1,0.00,19.7758
46285,812,ML Road Handlebars,Handlebars,Components,4,4,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,27.4925,4,0.00,109.97
46286,813,HL Road Handlebars,Handlebars,Components,5,5,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,53.3999,5,0.00,266.9995
46287,815,LL Mountain Front Wheel,Wheels,Components,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,26.9708,1,0.00,26.9708
46288,816,ML Mountain Front Wheel,Wheels,Components,6,6,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,92.8071,6,0.00,556.8426
46289,818,LL Road Front Wheel,Wheels,Components,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,37.9909,1,0.00,37.9909
46290,819,ML Road Front Wheel,Wheels,Components,4,4,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,110.2829,4,0.00,441.1316
46291,820,HL Road Front Wheel,Wheels,Components,5,5,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,146.5466,5,0.00,732.733
46292,821,Touring Front Wheel,Wheels,Components,6,6,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,96.7964,6,0.00,580.7784
46293,823,LL Mountain Rear Wheel,Wheels,Components,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,38.9588,1,0.00,38.9588
46294,824,ML Mountain Rear Wheel,Wheels,Components,6,6,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,104.7951,6,0.00,628.7706
46295,826,LL Road Rear Wheel,Wheels,Components,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,49.9789,1,0.00,49.9789
46296,827,ML Road Rear Wheel,Wheels,Components,4,4,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,122.2709,4,0.00,489.0836
46297,828,HL Road Rear Wheel,Wheels,Components,5,5,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,158.5346,5,0.00,792.673
46298,829,Touring Rear Wheel,Wheels,Components,6,6,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,108.7844,6,0.00,652.7064
46299,833,"ML Road Frame-W - Yellow, 40",Road Frames,Components,1,1,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,360.9428,1,0.00,360.9428
46300,834,"ML Road Frame-W - Yellow, 42",Road Frames,Components,1,1,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,360.9428,1,0.00,360.9428
46301,835,"ML Road Frame-W - Yellow, 44",Road Frames,Components,1,1,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,360.9428,1,0.00,360.9428
46302,836,"ML Road Frame-W - Yellow, 48",Road Frames,Components,1,1,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,360.9428,1,0.00,360.9428
46303,839,"HL Road Frame - Black, 48",Road Frames,Components,1,1,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,868.6342,1,0.00,868.6342
46304,840,"HL Road Frame - Black, 52",Road Frames,Components,1,1,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,868.6342,1,0.00,868.6342
46305,885,"HL Touring Frame - Yellow, 60",Touring Frames,Components,1,1,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,601.7437,1,0.00,601.7437
46306,891,"HL Touring Frame - Blue, 50",Touring Frames,Components,1,1,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,601.7437,1,0.00,601.7437
46307,893,"HL Touring Frame - Blue, 60",Touring Frames,Components,1,1,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,601.7437,1,0.00,601.7437
46308,894,Rear Derailleur,Derailleurs,Components,23,23,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,53.9282,23,0.00,1240.3486
46309,897,"LL Touring Frame - Blue, 58",Touring Frames,Components,1,1,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,199.8519,1,0.00,199.8519
46310,901,"LL Touring Frame - Yellow, 54",Touring Frames,Components,2,2,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,199.8519,2,0.00,399.7038
46311,918,"LL Mountain Frame - Silver, 44",Mountain Frames,Components,1,1,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,144.5938,1,0.00,144.5938
46312,945,Front Derailleur,Derailleurs,Components,23,23,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,40.6216,23,0.00,934.2968
46313,946,LL Touring Handlebars,Handlebars,Components,3,3,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,20.464,3,0.00,61.392
46314,947,HL Touring Handlebars,Handlebars,Components,3,3,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,40.6571,3,0.00,121.9713
46315,949,LL Crankset,Cranksets,Components,5,5,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,77.9176,5,0.00,389.588
46316,950,ML Crankset,Cranksets,Components,15,15,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,113.8816,15,0.00,1708.224
46317,951,HL Crankset,Cranksets,Components,3,3,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,179.8156,3,0.00,539.4468
46318,994,LL Bottom Bracket,Bottom Brackets,Components,6,6,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,23.9716,6,0.00,143.8296
46319,995,ML Bottom Bracket,Bottom Brackets,Components,9,9,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,44.9506,9,0.00,404.5554
46320,996,HL Bottom Bracket,Bottom Brackets,Components,8,8,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,53.9416,8,0.00,431.5328
46321,3,BB Ball Bearing,NULL,NULL,230,230,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,0.00,230,0.00,0.00
46322,324,Chain Stays,NULL,NULL,46,46,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,0.00,46,0.00,0.00
46323,327,Down Tube,NULL,NULL,23,23,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,0.00,23,0.00,0.00
46324,328,Mountain End Caps,NULL,NULL,14,14,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,0.00,14,0.00,0.00
46325,329,Road End Caps,NULL,NULL,20,20,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,0.00,20,0.00,0.00
46326,330,Touring End Caps,NULL,NULL,12,12,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,0.00,12,0.00,0.00
46327,398,Handlebar Tube,NULL,NULL,23,23,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,0.00,23,0.00,0.00
46328,399,Head Tube,NULL,NULL,23,23,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,0.00,23,0.00,0.00
46329,400,LL Hub,NULL,NULL,4,4,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,0.00,4,0.00,0.00
46330,401,HL Hub,NULL,NULL,42,42,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,0.00,42,0.00,0.00
46331,529,Stem,NULL,NULL,23,23,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,0.00,23,0.00,0.00
46332,532,Seat Stays,NULL,NULL,92,92,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,0.00,92,0.00,0.00
46333,533,Seat Tube,NULL,NULL,23,23,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,0.00,23,0.00,0.00
46334,534,Top Tube,NULL,NULL,23,23,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,0.00,23,0.00,0.00
46335,802,LL Fork,Forks,Components,5,5,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,65.8097,5,0.00,329.0485
46336,803,ML Fork,Forks,Components,4,4,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,77.9176,4,0.00,311.6704
46337,804,HL Fork,Forks,Components,14,14,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,101.8936,14,0.00,1426.5104
46338,316,Blade,NULL,NULL,46,46,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,0.00,46,0.00,0.00
46339,331,Fork End,NULL,NULL,46,46,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,0.00,46,0.00,0.00
46340,350,Fork Crown,NULL,NULL,23,23,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,0.00,23,0.00,0.00
46341,531,Steerer,NULL,NULL,23,23,0,NULL,NULL,2013-09-29 00:00:00.000,2014,3,0.00,23,0.00,0.00
46342,780,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,3,3,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,1265.6195,3,0.00,3796.8585
46343,781,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,2,2,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,1265.6195,2,0.00,2531.239
46344,782,"Mountain-200 Black, 38",Mountain Bikes,Bikes,2,2,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,1251.9813,2,0.00,2503.9626
46345,799,"Road-550-W Yellow, 42",Road Bikes,Bikes,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,713.0798,1,0.00,713.0798
46346,800,"Road-550-W Yellow, 44",Road Bikes,Bikes,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,713.0798,1,0.00,713.0798
46347,953,"Touring-2000 Blue, 60",Touring Bikes,Bikes,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,755.1508,1,0.00,755.1508
46348,959,"Touring-3000 Blue, 58",Touring Bikes,Bikes,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,461.4448,1,0.00,461.4448
46349,967,"Touring-1000 Blue, 50",Touring Bikes,Bikes,2,2,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,1481.9379,2,0.00,2963.8758
46350,970,"Touring-2000 Blue, 46",Touring Bikes,Bikes,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,755.1508,1,0.00,755.1508
46351,972,"Touring-2000 Blue, 54",Touring Bikes,Bikes,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,755.1508,1,0.00,755.1508
46352,973,"Road-350-W Yellow, 40",Road Bikes,Bikes,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,1082.51,1,0.00,1082.51
46353,975,"Road-350-W Yellow, 44",Road Bikes,Bikes,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,1082.51,1,0.00,1082.51
46354,976,"Road-350-W Yellow, 48",Road Bikes,Bikes,2,2,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,1082.51,2,0.00,2165.02
46355,982,"Mountain-400-W Silver, 42",Mountain Bikes,Bikes,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,419.7784,1,0.00,419.7784
46356,984,"Mountain-500 Silver, 40",Mountain Bikes,Bikes,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,308.2179,1,0.00,308.2179
46357,997,"Road-750 Black, 44",Road Bikes,Bikes,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,343.6496,1,0.00,343.6496
46358,998,"Road-750 Black, 48",Road Bikes,Bikes,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,343.6496,1,0.00,343.6496
46359,999,"Road-750 Black, 52",Road Bikes,Bikes,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,343.6496,1,0.00,343.6496
46360,514,LL Mountain Seat Assembly,NULL,NULL,2,2,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,98.77,2,0.00,197.54
46361,516,HL Mountain Seat Assembly,NULL,NULL,7,7,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,145.87,7,0.00,1021.09
46362,517,LL Road Seat Assembly,NULL,NULL,3,3,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,98.77,3,0.00,296.31
46363,518,ML Road Seat Assembly,NULL,NULL,6,6,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,108.99,6,0.00,653.94
46364,520,LL Touring Seat Assembly,NULL,NULL,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,98.77,1,0.00,98.77
46365,521,ML Touring Seat Assembly,NULL,NULL,3,3,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,108.99,3,0.00,326.97
46366,522,HL Touring Seat Assembly,NULL,NULL,2,2,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,145.87,2,0.00,291.74
46367,736,"LL Road Frame - Black, 44",Road Frames,Components,1,1,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,204.6251,1,0.00,204.6251
46368,737,"LL Road Frame - Black, 48",Road Frames,Components,1,1,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,204.6251,1,0.00,204.6251
46369,738,"LL Road Frame - Black, 52",Road Frames,Components,1,1,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,204.6251,1,0.00,204.6251
46370,739,"HL Mountain Frame - Silver, 42",Mountain Frames,Components,3,3,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,747.2002,3,0.00,2241.6006
46371,742,"HL Mountain Frame - Silver, 46",Mountain Frames,Components,2,2,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,747.2002,2,0.00,1494.4004
46372,747,"HL Mountain Frame - Black, 38",Mountain Frames,Components,2,2,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,739.041,2,0.00,1478.082
46373,805,LL Headset,Headsets,Components,5,5,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,15.1848,5,0.00,75.924
46374,806,ML Headset,Headsets,Components,17,17,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,45.4168,17,0.00,772.0856
46375,807,HL Headset,Headsets,Components,2,2,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,55.3801,2,0.00,110.7602
46376,808,LL Mountain Handlebars,Handlebars,Components,2,2,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,19.7758,2,0.00,39.5516
46377,810,HL Mountain Handlebars,Handlebars,Components,7,7,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,53.3999,7,0.00,373.7993
46378,811,LL Road Handlebars,Handlebars,Components,3,3,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,19.7758,3,0.00,59.3274
46379,812,ML Road Handlebars,Handlebars,Components,6,6,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,27.4925,6,0.00,164.955
46380,815,LL Mountain Front Wheel,Wheels,Components,2,2,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,26.9708,2,0.00,53.9416
46381,816,ML Mountain Front Wheel,Wheels,Components,7,7,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,92.8071,7,0.00,649.6497
46382,818,LL Road Front Wheel,Wheels,Components,3,3,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,37.9909,3,0.00,113.9727
46383,819,ML Road Front Wheel,Wheels,Components,6,6,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,110.2829,6,0.00,661.6974
46384,821,Touring Front Wheel,Wheels,Components,6,6,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,96.7964,6,0.00,580.7784
46385,823,LL Mountain Rear Wheel,Wheels,Components,2,2,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,38.9588,2,0.00,77.9176
46386,824,ML Mountain Rear Wheel,Wheels,Components,7,7,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,104.7951,7,0.00,733.5657
46387,826,LL Road Rear Wheel,Wheels,Components,3,3,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,49.9789,3,0.00,149.9367
46388,827,ML Road Rear Wheel,Wheels,Components,6,6,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,122.2709,6,0.00,733.6254
46389,829,Touring Rear Wheel,Wheels,Components,6,6,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,108.7844,6,0.00,652.7064
46390,833,"ML Road Frame-W - Yellow, 40",Road Frames,Components,1,1,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,360.9428,1,0.00,360.9428
46391,834,"ML Road Frame-W - Yellow, 42",Road Frames,Components,1,1,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,360.9428,1,0.00,360.9428
46392,835,"ML Road Frame-W - Yellow, 44",Road Frames,Components,2,2,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,360.9428,2,0.00,721.8856
46393,836,"ML Road Frame-W - Yellow, 48",Road Frames,Components,2,2,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,360.9428,2,0.00,721.8856
46394,890,"HL Touring Frame - Blue, 46",Touring Frames,Components,1,1,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,601.7437,1,0.00,601.7437
46395,891,"HL Touring Frame - Blue, 50",Touring Frames,Components,2,2,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,601.7437,2,0.00,1203.4874
46396,892,"HL Touring Frame - Blue, 54",Touring Frames,Components,1,1,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,601.7437,1,0.00,601.7437
46397,893,"HL Touring Frame - Blue, 60",Touring Frames,Components,1,1,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,601.7437,1,0.00,601.7437
46398,894,Rear Derailleur,Derailleurs,Components,24,24,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,53.9282,24,0.00,1294.2768
46399,897,"LL Touring Frame - Blue, 58",Touring Frames,Components,1,1,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,199.8519,1,0.00,199.8519
46400,905,"ML Mountain Frame-W - Silver, 42",Mountain Frames,Components,1,1,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,199.3757,1,0.00,199.3757
46401,944,"LL Mountain Frame - Silver, 40",Mountain Frames,Components,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,144.5938,1,0.00,144.5938
46402,945,Front Derailleur,Derailleurs,Components,24,24,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,40.6216,24,0.00,974.9184
46403,946,LL Touring Handlebars,Handlebars,Components,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,20.464,1,0.00,20.464
46404,947,HL Touring Handlebars,Handlebars,Components,5,5,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,40.6571,5,0.00,203.2855
46405,949,LL Crankset,Cranksets,Components,5,5,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,77.9176,5,0.00,389.588
46406,950,ML Crankset,Cranksets,Components,17,17,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,113.8816,17,0.00,1935.9872
46407,951,HL Crankset,Cranksets,Components,2,2,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,179.8156,2,0.00,359.6312
46408,994,LL Bottom Bracket,Bottom Brackets,Components,8,8,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,23.9716,8,0.00,191.7728
46409,995,ML Bottom Bracket,Bottom Brackets,Components,14,14,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,44.9506,14,0.00,629.3084
46410,996,HL Bottom Bracket,Bottom Brackets,Components,2,2,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,53.9416,2,0.00,107.8832
46411,3,BB Ball Bearing,NULL,NULL,240,240,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,0.00,240,0.00,0.00
46412,324,Chain Stays,NULL,NULL,48,48,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,0.00,48,0.00,0.00
46413,327,Down Tube,NULL,NULL,24,24,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,0.00,24,0.00,0.00
46414,328,Mountain End Caps,NULL,NULL,18,18,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,0.00,18,0.00,0.00
46415,329,Road End Caps,NULL,NULL,18,18,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,0.00,18,0.00,0.00
46416,330,Touring End Caps,NULL,NULL,12,12,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,0.00,12,0.00,0.00
46417,398,Handlebar Tube,NULL,NULL,24,24,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,0.00,24,0.00,0.00
46418,399,Head Tube,NULL,NULL,24,24,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,0.00,24,0.00,0.00
46419,400,LL Hub,NULL,NULL,10,10,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,0.00,10,0.00,0.00
46420,401,HL Hub,NULL,NULL,38,38,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,0.00,38,0.00,0.00
46421,529,Stem,NULL,NULL,24,24,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,0.00,24,0.00,0.00
46422,532,Seat Stays,NULL,NULL,96,96,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,0.00,96,0.00,0.00
46423,533,Seat Tube,NULL,NULL,24,24,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,0.00,24,0.00,0.00
46424,534,Top Tube,NULL,NULL,24,24,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,0.00,24,0.00,0.00
46425,802,LL Fork,Forks,Components,5,5,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,65.8097,5,0.00,329.0485
46426,803,ML Fork,Forks,Components,7,7,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,77.9176,7,0.00,545.4232
46427,804,HL Fork,Forks,Components,12,12,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,101.8936,12,0.00,1222.7232
46428,316,Blade,NULL,NULL,48,48,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,0.00,48,0.00,0.00
46429,331,Fork End,NULL,NULL,48,48,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,0.00,48,0.00,0.00
46430,350,Fork Crown,NULL,NULL,24,24,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,0.00,24,0.00,0.00
46431,531,Steerer,NULL,NULL,24,24,0,NULL,NULL,2013-09-30 00:00:00.000,2014,3,0.00,24,0.00,0.00
46432,779,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1,1,0,NULL,NULL,2013-10-05 00:00:00.000,2014,4,1265.6195,1,0.00,1265.6195
46433,780,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1,1,0,NULL,NULL,2013-10-05 00:00:00.000,2014,4,1265.6195,1,0.00,1265.6195
46434,782,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1,1,0,NULL,NULL,2013-10-05 00:00:00.000,2014,4,1251.9813,1,0.00,1251.9813
46435,783,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1,1,0,NULL,NULL,2013-10-05 00:00:00.000,2014,4,1251.9813,1,0.00,1251.9813
46436,795,"Road-250 Black, 52",Road Bikes,Bikes,1,1,0,NULL,NULL,2013-10-05 00:00:00.000,2014,4,1554.9479,1,0.00,1554.9479
46437,796,"Road-250 Black, 58",Road Bikes,Bikes,1,1,0,NULL,NULL,2013-10-05 00:00:00.000,2014,4,1554.9479,1,0.00,1554.9479
46438,799,"Road-550-W Yellow, 42",Road Bikes,Bikes,1,1,0,NULL,NULL,2013-10-05 00:00:00.000,2014,4,713.0798,1,0.00,713.0798
46439,974,"Road-350-W Yellow, 42",Road Bikes,Bikes,1,1,0,NULL,NULL,2013-10-05 00:00:00.000,2014,4,1082.51,1,0.00,1082.51
46440,977,"Road-750 Black, 58",Road Bikes,Bikes,1,1,0,NULL,NULL,2013-10-05 00:00:00.000,2014,4,343.6496,1,0.00,343.6496
46441,979,"Touring-3000 Blue, 50",Touring Bikes,Bikes,1,1,0,NULL,NULL,2013-10-05 00:00:00.000,2014,4,461.4448,1,0.00,461.4448
46442,980,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes,1,1,0,NULL,NULL,2013-10-05 00:00:00.000,2014,4,419.7784,1,0.00,419.7784
46443,997,"Road-750 Black, 44",Road Bikes,Bikes,1,1,0,NULL,NULL,2013-10-05 00:00:00.000,2014,4,343.6496,1,0.00,343.6496
46444,514,LL Mountain Seat Assembly,NULL,NULL,1,1,0,NULL,NULL,2013-10-05 00:00:00.000,2014,4,98.77,1,0.00,98.77
46445,516,HL Mountain Seat Assembly,NULL,NULL,4,4,0,NULL,NULL,2013-10-05 00:00:00.000,2014,4,145.87,4,0.00,583.48
46446,517,LL Road Seat Assembly,NULL,NULL,2,2,0,NULL,NULL,2013-10-05 00:00:00.000,2014,4,98.77,2,0.00,197.54
46447,518,ML Road Seat Assembly,NULL,NULL,2,2,0,NULL,NULL,2013-10-05 00:00:00.000,2014,4,108.99,2,0.00,217.98
46448,519,HL Road Seat Assembly,NULL,NULL,2,2,0,NULL,NULL,2013-10-05 00:00:00.000,2014,4,145.87,2,0.00,291.74
46449,520,LL Touring Seat Assembly,NULL,NULL,1,1,0,NULL,NULL,2013-10-05 00:00:00.000,2014,4,98.77,1,0.00,98.77
46450,680,"HL Road Frame - Black, 58",Road Frames,Components,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,1059.31,1,0.00,1059.31
46451,722,"LL Road Frame - Black, 58",Road Frames,Components,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,204.6251,1,0.00,204.6251
46452,736,"LL Road Frame - Black, 44",Road Frames,Components,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,204.6251,1,0.00,204.6251
46453,739,"HL Mountain Frame - Silver, 42",Mountain Frames,Components,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,747.2002,1,0.00,747.2002
46454,743,"HL Mountain Frame - Black, 42",Mountain Frames,Components,1,1,0,NULL,NULL,2013-10-01 00:00:00.000,2014,4,739.041,1,0.00,739.041
46455,747,"HL Mountain Frame - Black, 38",Mountain Frames,Components,1,1,0,NULL,NULL,2013-10-05 00:00:00.000,2014,4,739.041,1,0.00,739.041
46456,748,"HL Mountain Frame - Silver, 38",Mountain Frames,Components,1,1,0,NULL,NULL,2013-10-05 00:00:00.000,2014,4,747.2002,1,0.00,747.2002
46457,805,LL Headset,Headsets,Components,3,3,0,NULL,NULL,2013-10-05 00:00:00.000,2014,4,15.1848,3,0.00,45.5544
